id,name,rating,announcementID,announcementWriter,startTime,
"203","Codeforces Round #128 (Div. 2)","108","4818","NALP","2012-07-03 15:30:00",
"1076","Educational Codeforces Round 54 (Rated for Div. 2)","107","63115","PikMike","2018-11-12 14:35:00",
"353","Codeforces Round #205 (Div. 2)","107","9139","Igor_Kudryashov","2013-10-10 15:30:00",
"191","Codeforces Round #121 (Div. 1)","107","4635","ifsmirnov","2012-05-27 15:30:00",
"802","Helvetic Coding Contest 2017 online mirror (teams allowed, unrated)","105","51600","dj3500","2017-05-28 08:05:00",
"386","Testing Round #9","105","10422","MikeMirzayanov","2014-01-16 21:15:00",
"837","Educational Codeforces Round 26","104","53635","PikMike","2017-08-03 15:15:00",
"821","Codeforces Round #420 (Div. 2)","104","52881","send_nodes","2017-06-25 14:35:00",
"641","VK Cup 2016 - Round 2","104","44524","AlexFetisov","2016-04-24 16:35:00",
"668","Codeforces Round #348 (VK Cup 2016 Round 2, Div. 1 Edition)","104","44524","AlexFetisov","2016-04-24 16:35:00",
"669","Codeforces Round #348 (VK Cup 2016 Round 2, Div. 2 Edition)","104","44524","AlexFetisov","2016-04-24 16:35:00",
"200","Codeforces Round #126 (Div. 2)","104","4765","Igor_Kudryashov","2012-06-24 15:30:00",
"291","Croc Champ 2013 - Qualification Round","103","7336","MikeMirzayanov","2013-04-12 20:00:00",
"164","VK Cup 2012 Round 3","103","4302","Burunduk1","2012-04-08 15:05:00",
"174","VK Cup 2012 Round 3 (Unofficial Div. 2 Edition)","103","4302","Burunduk1","2012-04-08 15:05:00",
"208","Codeforces Round #130 (Div. 2)","102","4924","HolkinPV","2012-07-23 15:30:00",
"71","Codeforces Beta Round #65 (Div. 2)","102","1623","Ripatti","2011-03-29 15:00:00",
"979","Codeforces Round #482 (Div. 2)","101","59431","_iloveNQ_","2018-05-14 14:35:00",
"387","Codeforces Round #227 (Div. 2)","101","10569","gridnevvvit","2014-01-30 15:30:00",
"491","Testing Round #11","100","14776","MikeMirzayanov","2014-11-20 21:30:00",
"219","Codeforces Round #135 (Div. 2)","100","5156","MikeMirzayanov","2012-08-27 15:30:00",
"594","Codeforces Round #330 (Div. 1)","99","21464","danilka.pro","2015-11-08 16:30:00",
"440","Testing Round #10","99","12526","MikeMirzayanov","2014-06-03 15:30:00",
"75","Codeforces Beta Round #67 (Div. 2)","99","1713","ahmed_aly","2011-04-13 15:00:00",
"1066","Codeforces Round #515 (Div. 3)","98","62381","Vovuh","2018-10-12 14:35:00",
"927","VK Cup 2018 - Wild-card Round 2","98","58986","MikeMirzayanov","2018-04-19 15:35:00",
"246","Codeforces Round #151 (Div. 2)","98","5929","HolkinPV","2012-11-21 15:30:00",
"183","Croc Champ 2012 - Final","97","4425","dolphinigle","2012-04-27 13:20:00",
"118","Codeforces Beta Round #89 (Div. 2)","96","2799","Alexander","2011-10-07 15:00:00",
"152","Codeforces Round #108 (Div. 2)","95","3923","Polichka","2012-02-20 15:00:00",
"54","Codeforces Beta Round #50","95","1083","e-maxx","2011-01-11 08:15:00",
"242","Codeforces Round #149 (Div. 2)","93","5826","NALP","2012-11-11 15:30:00",
"83","Codeforces Beta Round #72 (Div. 1 Only)","93","1947","HolkinPV","2011-05-13 15:10:00",
"1167","Educational Codeforces Round 65 (Rated for Div. 2)","92","67017","PikMike","2019-05-15 14:35:00",
"727","Technocup 2017 - Elimination Round 1 (Unofficially Open for Everyone, Rated for Div. 2)","92","47759","MikeMirzayanov","2016-10-15 09:05:00",
"237","Codeforces Round #147 (Div. 2)","92","5640","NALP","2012-10-25 15:30:00",
"147","Codeforces Testing Round #4","92","3524","MikeMirzayanov","2012-01-03 15:00:00",
"1090","2018-2019 Russia Open High School Programming Contest (Unrated, Online Mirror, ICPC Rules, Teams Preferred)","91","63706","NeercNews","2018-12-09 08:05:00",
"1025","Codeforces Round #505 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)","91","61297","GreenGrape","2018-08-19 13:35:00",
"63","Codeforces Beta Round #59 (Div. 2)","91","1380","Ripatti","2011-02-28 16:00:00",
"720","Russian Code Cup 2016 - Finals [Unofficial Mirror, Div. 1 Only Recommended]","90","47168","RussianCodeCup","2016-09-18 11:05:00",
"336","Codeforces Round #195 (Div. 2)","90","8524","gridnevvvit","2013-08-09 15:30:00",
"142","Codeforces Round #102 (Div. 1)","90","3624","goryinyich","2012-01-12 15:05:00",
"143","Codeforces Round #102 (Div. 2)","90","3624","goryinyich","2012-01-12 15:05:00",
"285","Codeforces Round #175 (Div. 2)","89","7087","HolkinPV","2013-03-21 15:30:00",
"245","CROC-MBTU 2012, Elimination Round (ACM-ICPC)","88","5912","Gerald","2012-11-19 15:30:00",
"225","Codeforces Round #139 (Div. 2)","88","5317","Ripatti","2012-09-19 15:45:00",
"93","Codeforces Beta Round #76 (Div. 1 Only)","88","2205","dalex","2011-06-30 15:00:00",
"94","Codeforces Beta Round #76 (Div. 2 Only)","88","2205","dalex","2011-06-30 15:00:00",
"1211","Kotlin Heroes: Episode 2","87","69419","JetBrains","2019-09-07 14:35:00",
"1212","Kotlin Heroes: Practice 2","87","69419","JetBrains","2019-08-31 13:35:00",
"342","Codeforces Round #199 (Div. 2)","86","8795","HolkinPV","2013-09-07 08:00:00",
"263","Codeforces Round #161 (Div. 2)","86","6416","HolkinPV","2013-01-16 15:30:00",
"257","Codeforces Round #159 (Div. 2)","86","6353","NALP","2013-01-08 15:30:00",
"48","School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules)","85","941","natalia","2010-12-12 08:00:00",
"215","Codeforces Round #132 (Div. 2)","84","5017","NALP","2012-08-06 15:30:00",
"57","Codeforces Beta Round #53","84","1165","nevidomy","2011-01-25 16:00:00",
"640","VK Cup 2016 - Wild Card Round 1","82","44258","Nickolas","2016-04-10 16:35:00",
"661","VK Cup 2016 - Wild Card Round 1 (Unofficial Open Online Mirror)","82","44258","Nickolas","2016-04-10 16:35:00",
"158","VK Cup 2012 Qualification Round 1","82","4012","MikeMirzayanov","2012-03-03 20:00:00",
"413","Coder-Strike 2014 - Round 2","81","11784","Gerald","2014-04-20 07:00:00",
"369","Codeforces Round #216 (Div. 2)","81","9738","gridnevvvit","2013-11-29 15:30:00",
"254","Codeforces Round #155 (Div. 2)","81","6062","Nerevar","2012-12-09 10:00:00",
"253","Codeforces Round #154 (Div. 2)","81","6062","Nerevar","2012-12-08 10:00:00",
"134","Codeforces Testing Round #3","81","3284","MikeMirzayanov","2011-12-02 15:00:00",
"64","Unknown Language Round #1","81","1316","MikeMirzayanov","2011-02-21 16:00:00",
"419","Coder-Strike 2014 - Finals","80","11011","MDovzhenko","2014-04-22 12:20:00",
"420","Coder-Strike 2014 - Finals (online edition, Div. 1)","80","11011","MDovzhenko","2014-04-22 12:19:00",
"421","Coder-Strike 2014 - Finals (online edition, Div. 2)","80","11011","MDovzhenko","2014-04-22 12:15:00",
"160","Codeforces Round #111 (Div. 2)","80","4042","HolkinPV","2012-03-06 15:00:00",
"188","Surprise Language Round #6","79","4627","Nickolas","2012-05-25 15:30:00",
"123","Codeforces Beta Round #92 (Div. 1 Only)","79","3033","aropan","2011-11-03 15:10:00",
"124","Codeforces Beta Round #92 (Div. 2 Only)","79","3033","aropan","2011-11-03 15:10:00",
"37","Codeforces Beta Round #37","79","792","vepifanov","2010-10-25 15:00:00",
"162","VK Cup 2012 Wild-card Round 1","78","4133","Nickolas","2012-03-18 15:10:00",
"228","Codeforces Round #141 (Div. 2)","77","5396","HolkinPV","2012-09-27 15:30:00",
"371","Codeforces Round #218 (Div. 2)","76","9871","Nerevar","2013-12-08 09:00:00",
"212","VK Cup 2012 Finals (unofficial online-version)","76","4885","MikeMirzayanov","2012-07-16 15:00:00",
"211","VK Cup 2012 Finals","76","4885","MikeMirzayanov","2012-07-15 07:00:00",
"209","VK Cup 2012 Finals, Practice Session","76","4885","MikeMirzayanov","2012-07-14 07:55:00",
"1107","Educational Codeforces Round 59 (Rated for Div. 2)","75","64770","PikMike","2019-01-26 15:35:00",
"391","Rockethon 2014","75","10731","gojira","2014-02-16 18:00:00",
"248","Codeforces Round #152 (Div. 2)","75","5947","KhaustovPavel","2012-11-25 15:30:00",
"249","Codeforces Round #152 (Div. 1)","75","5947","KhaustovPavel","2012-11-25 15:30:00",
"207","Abbyy Cup 2.0 - Final (unofficial)","75","4428","ruzana.miniakhmetova","2012-07-08 07:00:00",
"206","Abbyy Cup 2.0 - Final","75","4428","ruzana.miniakhmetova","2012-07-06 12:15:00",
"178","ABBYY Cup 2.0 - Hard","75","4428","ruzana.miniakhmetova","2012-04-28 12:00:00",
"131","Codeforces Beta Round #95 (Div. 2)","75","3243","MikeMirzayanov","2011-11-25 15:00:00",
"67","Manthan 2011","75","1475","Tachyon","2011-03-13 16:30:00",
"28","Codeforces Beta Round #28 (Codeforces format)","75","674","Polichka","2010-09-17 15:00:00",
"271","Codeforces Round #166 (Div. 2)","74","6659","HolkinPV","2013-02-11 15:30:00",
"55","Codeforces Beta Round #51","74","1107","yaro","2011-01-14 08:00:00",
"359","Codeforces Round #209 (Div. 2)","72","9418","gridnevvvit","2013-11-02 08:00:00",
"175","Codeforces Round #115","71","4330","undef","2012-04-14 08:00:00",
"166","Codeforces Round #113 (Div. 2)","71","4171","HolkinPV","2012-03-23 15:30:00",
"76","All-Ukrainian School Olympiad in Informatics","69","1697","KADR","2011-04-12 12:00:00",
"40","Codeforces Beta Round #39","66","820","Seyaua","2010-11-05 16:00:00",
"195","Codeforces Round #123 (Div. 2)","64","4696","HolkinPV","2012-06-10 15:30:00",
"78","Codeforces Beta Round #70 (Div. 2)","64","1808","Ripatti","2011-04-27 15:00:00",
"51","Codeforces Beta Round #48","64","1030","MikeMirzayanov","2010-12-28 16:00:00",
"125","Codeforces Testing Round #2","63","2968","MikeMirzayanov","2011-10-29 13:00:00",
"847","2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest, qualification stage (Online Mirror, ACM-ICPC Rules, Teams Preferred)","61","54603","MikeMirzayanov","2017-09-18 13:05:00",
"770","VK Cup 2017 - Qualification 2","61","50896","MikeMirzayanov","2017-03-11 12:00:00",
"412","Coder-Strike 2014 - Round 1","61","11746","Gerald","2014-04-18 16:10:00",
"73","Codeforces Beta Round #66","61","1690","ashmelev","2011-04-10 08:00:00",
"100","Unknown Language Round #3","60","2359","amirali1374","2011-07-30 06:00:00",
"250","CROC-MBTU 2012, Final Round (Online version, Div. 2)","59","5966","Gerald","2012-11-26 14:00:00",
"247","CROC-MBTU 2012, Final Round","59","5966","Gerald","2012-11-26 10:55:00",
"159","VK Cup 2012 Qualification Round 2","59","4072","MikeMirzayanov","2012-03-09 08:00:00",
"306","Testing Round #6","58","7628","MikeMirzayanov","2013-05-11 20:00:00",
"24","Codeforces Beta Round #24","58","553","Nedy88","2010-07-26 13:00:00",
"904","Технокубок 2018 - Отборочный Раунд 4","57","56562","V--gLaSsH0ldEr593--V","2017-12-23 14:05:00",
"906","Codeforces Round #454 (Div. 1, based on Technocup 2018 Elimination Round 4)","57","56562","V--gLaSsH0ldEr593--V","2017-12-23 14:05:00",
"907","Codeforces Round #454 (Div. 2, based on Technocup 2018 Elimination Round 4)","57","56562","V--gLaSsH0ldEr593--V","2017-12-23 14:05:00",
"323","Testing Round #7","57","8177","Gerald","2013-06-27 20:00:00",
"190","Codeforces Round #120 (Div. 2)","56","4554","AlexDmitriev","2012-05-16 15:30:00",
"928","VK Cup 2018 - Квалификация 1","53","57990","MikeMirzayanov","2018-02-24 15:35:00",
"311","Codeforces Round #185 (Div. 1)","53","7773","lydrainbowcat","2013-05-26 15:30:00",
"312","Codeforces Round #185 (Div. 2)","53","7773","lydrainbowcat","2013-05-26 15:30:00",
"903","Educational Codeforces Round 34 (Rated for Div. 2)","52","56291","Vovuh","2017-12-12 15:05:00",
"370","Codeforces Round #217 (Div. 2)","52","9854","MikeMirzayanov","2013-12-07 07:00:00",
"170","VK Cup 2012 Wild-card Round 2","52","4225","MikeMirzayanov","2012-03-28 17:00:00",
"119","Codeforces Beta Round #90","52","2856","Serega","2011-10-14 15:00:00",
"72","Unknown Language Round #2","52","1535","A.K.Goharshady","2011-03-20 16:10:00",
"769","VK Cup 2017 - Qualification 1","51","50798","MikeMirzayanov","2017-03-04 12:00:00",
"69","Codeforces Beta Round #63 (Div. 2)","51","1570","map","2011-03-22 16:00:00",
"59","Codeforces Beta Round #55 (Div. 2)","51","1272","RAD","2011-02-11 16:00:00",
"30","Codeforces Beta Round #30 (Codeforces format)","50","692","e-maxx","2010-09-24 15:00:00",
"52","Codeforces Testing Round #1","49","1048","MikeMirzayanov","2011-01-04 17:00:00",
"50","Codeforces Beta Round #47","49","985","stgatilov","2010-12-20 16:20:00",
"58","Codeforces Beta Round #54 (Div. 2)","47","1197","MikeMirzayanov","2011-01-31 16:00:00",
"638","VK Cup 2016 - Qualification Round 2","46","43887","GlebsHP","2016-03-20 12:00:00",
"34","Codeforces Beta Round #34 (Div. 2)","46","746","e-maxx","2010-10-11 13:00:00",
"19","Codeforces Beta Round #19","46","484","NALP","2010-06-24 15:00:00",
"182","Codeforces Round #117 (Div. 2)","45","4403","HolkinPV","2012-04-24 15:10:00",
"819","Codeforces Round #421 (Div. 1)","43","52927","adedalic","2017-06-27 14:35:00",
"820","Codeforces Round #421 (Div. 2)","43","52927","adedalic","2017-06-27 14:35:00",
"98","Codeforces Beta Round #78 (Div. 1 Only)","42","2319","goryinyich","2011-07-22 15:00:00",
"99","Codeforces Beta Round #78 (Div. 2 Only)","42","2319","goryinyich","2011-07-22 15:00:00",
"411","Coder-Strike 2014 - Qualification Round","41","11646","Gerald","2014-04-14 20:00:00",
"38","School Personal Contest #1 (Winter Computer School 2010/11)<br/>-<br/>Codeforces Beta Round #38 (ACM-ICPC Rules)","41","800","NALP","2010-10-30 12:00:00",
"33","Codeforces Beta Round #33 (Codeforces format)","41","729","HolkinPV","2010-10-07 15:00:00",
"292","Croc Champ 2013 - Round 1","40","7361","HolkinPV","2013-04-15 15:35:00",
"46","School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules)","40","912","Nerevar","2010-12-05 08:00:00",
"42","Codeforces Beta Round #41","40","882","cerealguy","2010-11-18 16:00:00",
"62","Codeforces Beta Round #58","38","1356","Alex_KPR","2011-02-25 16:00:00",
"53","Codeforces Beta Round #49 (Div. 2)","38","1058","RAD","2011-01-06 16:00:00",
"1177","Testing Round #15 (Unrated)","36","67332","MikeMirzayanov","2019-06-01 07:45:00",
"26","Codeforces Beta Round #26 (Codeforces format)","35","597","Nedy88","2010-08-16 15:00:00",
"25","Codeforces Beta Round #25 (Div. 2 Only)","35","573","RAD","2010-08-02 15:00:00",
"18","Codeforces Beta Round #18 (Div. 2 Only)","35","462","RAD","2010-06-16 15:00:00",
"374","Codeforces Round #220 (Div. 2)","34","10003","Berezin","2013-12-18 15:30:00",
"13","Codeforces Beta Round #13","34","355","KADR","2010-05-06 14:00:00",
"172","Croc Champ 2012 - Qualification Round","33","4262","MikeMirzayanov","2012-04-03 08:00:00",
"177","ABBYY Cup 2.0 - Easy","31","4375","ruzana.miniakhmetova","2012-04-21 14:00:00",
"61","Codeforces Beta Round #57 (Div. 2)","31","1337","LGM","2011-02-22 16:00:00",
"17","Codeforces Beta Round #17","31","447","brainail","2010-06-10 15:00:00",
"15","Codeforces Beta Round #15","31","408","Shtrix","2010-05-29 15:00:00",
"523","VK Cup 2015 - Qualification Round 2","30","16938","MikeMirzayanov","2015-03-14 15:00:00",
"11","Codeforces Beta Round #11","30","331","meret","2010-04-26 15:00:00",
"1067","Codeforces Round #518 (Div. 1) [Thanks, Mail.Ru!]","29","62614","kristevalex","2018-10-24 16:35:00",
"1068","Codeforces Round #518 (Div. 2) [Thanks, Mail.Ru!]","29","62614","kristevalex","2018-10-24 16:35:00",
"39","School Team Contest #1 (Winter Computer School 2010/11)","29","781","natalia","2010-10-24 07:10:00",
"43","Codeforces Beta Round #42 (Div. 2)","27","900","RAD","2010-11-29 16:00:00",
"36","Codeforces Beta Round #36","27","764","Nerevar","2010-10-19 10:00:00",
"35","Codeforces Beta Round #35 (Div. 2)","27","764","Nerevar","2010-10-19 07:00:00",
"16","Codeforces Beta Round #16 (Div. 2 Only)","27","422","RAD","2010-06-03 13:00:00",
"185","Codeforces Round #118 (Div. 1)","26","4468","Aksenov239","2012-05-04 15:30:00",
"186","Codeforces Round #118 (Div. 2)","26","4468","Aksenov239","2012-05-04 15:30:00",
"180","Codeforces Round #116 (Div. 2, ACM-ICPC Rules)","25","4390","MikeMirzayanov","2012-04-22 07:00:00",
"23","Codeforces Beta Round #23","25","528","RAD","2010-07-09 15:00:00",
"649","Технокубок 2016 - Отборочный Раунд 2","24","43997","MikeMirzayanov","2016-03-26 07:00:00",
"328","Testing Round #8","24","8343","MikeMirzayanov","2013-07-12 21:00:00",
"44","School Team Contest #2 (Winter Computer School 2010/11)","23","823","natalia","2010-11-06 11:00:00",
"22","Codeforces Beta Round #22 (Div. 2 Only)","23","505","RAD","2010-06-29 15:00:00",
"9","Codeforces Beta Round #9 (Div. 2 Only)","23","276","Alex_KPR","2010-04-11 11:00:00",
"49","Codeforces Beta Round #46 (Div. 2)","22","969","RAD","2010-12-17 16:00:00",
"8","Codeforces Beta Round #8","22","258","MikeMirzayanov","2010-04-08 15:45:00",
"10","Codeforces Beta Round #10","21","298","Nerevar","2010-04-15 15:45:00",
"7","Codeforces Beta Round #7","19","239","MikeMirzayanov","2010-04-01 15:45:00",
"21","Codeforces Alpha Round #21 (Codeforces format)","18","496","MikeMirzayanov","2010-06-28 13:05:00",
"5","Codeforces Beta Round #5","17","196","MikeMirzayanov","2010-03-20 16:00:00",
"56","Codeforces Beta Round #52 (Div. 2)","16","1145","RAD","2011-01-21 16:10:00",
"47","Codeforces Beta Round #44 (Div. 2)","15","927","MikeMirzayanov","2010-12-07 16:00:00",
"14","Codeforces Beta Round #14 (Div. 2)","15","382","MikeMirzayanov","2010-05-19 15:30:00",
"32","Codeforces Beta Round #32 (Div. 2, Codeforces format)","14","714","RAD","2010-10-02 07:00:00",
"45","School Team Contest #3 (Winter Computer School 2010/11)","13","861","MikeMirzayanov","2010-11-13 11:00:00",
"27","Codeforces Beta Round #27 (Codeforces format, Div. 2)","13","652","RAD","2010-09-10 15:00:00",
"113","Codeforces Beta Round #86 (Div. 1 Only)","12","2625","_jte_","2011-09-08 15:00:00",
"114","Codeforces Beta Round #86 (Div. 2 Only)","12","2625","_jte_","2011-09-08 15:00:00",
"647","Технокубок 2016 - Ознакомительный Раунд 2","11","43975","MikeMirzayanov","2016-03-24 06:00:00",
"20","Codeforces Alpha Round #20 (Codeforces format)","11","468","MikeMirzayanov","2010-06-18 15:30:00",
"29","Codeforces Beta Round #29 (Div. 2, Codeforces format)","9","684","RAD","2010-09-20 15:00:00",
"12","Codeforces Beta Round #12 (Div 2 Only)","9","339","MikeMirzayanov","2010-04-29 11:00:00",
"41","Codeforces Beta Round #40 (Div. 2)","8","843","MikeMirzayanov","2010-11-08 16:00:00",
"4","Codeforces Beta Round #4 (Div. 2 Only)","6","158","MikeMirzayanov","2010-03-12 12:00:00",
"3","Codeforces Beta Round #3","6","141","MikeMirzayanov","2010-03-07 12:00:00",
"115","Codeforces Beta Round #87 (Div. 1 Only)","5","2662","dolphinigle","2011-09-15 15:00:00",
"116","Codeforces Beta Round #87 (Div. 2 Only)","5","2662","dolphinigle","2011-09-15 15:00:00",
"6","Codeforces Beta Round #6 (Div. 2 Only)","1","220","MikeMirzayanov","2010-03-27 07:00:00",
"2","Codeforces Beta Round #2","1","97","MikeMirzayanov","2010-02-25 17:00:00",
"1","Codeforces Beta Round #1","1","84","MikeMirzayanov","2010-02-19 12:00:00",
"111","Codeforces Beta Round #85 (Div. 1 Only)","0","2576","Seyaua","2011-09-03 12:00:00",
"112","Codeforces Beta Round #85 (Div. 2 Only)","0","2576","Seyaua","2011-09-03 12:00:00",
"109","Codeforces Beta Round #84 (Div. 1 Only)","0","2543","witua","2011-08-29 16:00:00",
"110","Codeforces Beta Round #84 (Div. 2 Only)","0","2543","witua","2011-08-29 16:00:00",
"107","Codeforces Beta Round #83 (Div. 1 Only)","0","2511","Atef","2011-08-23 15:00:00",
"108","Codeforces Beta Round #83 (Div. 2 Only)","0","2511","Atef","2011-08-23 15:00:00",
"106","Codeforces Beta Round #82 (Div. 2)","0","2484","Ripatti","2011-08-19 15:00:00",
"31","Codeforces Beta Round #31 (Div. 2, Codeforces format)","-3","704","RAD","2010-09-27 15:00:00",
"105","Codeforces Beta Round #81","-7","2446","Ripatti","2011-08-13 15:00:00",
"1039","Codeforces Round #507 (Div. 1, based on Olympiad of Metropolises)","-20","61638","_kun_","2018-09-05 16:35:00",
"1040","Codeforces Round #507 (Div. 2, based on Olympiad of Metropolises)","-20","61638","_kun_","2018-09-05 16:35:00",
"1111","CodeCraft-19 and Codeforces Round #537 (Div. 2)","-128","64964","nitesh_gupta","2019-02-03 15:35:00",
"1032","Technocup 2019 - Elimination Round 3","-157","63267","KAN","2018-11-18 16:05:00",
"1078","Codeforces Round #522 (Div. 1, based on Technocup 2019 Elimination Round 3)","-157","63267","KAN","2018-11-18 16:05:00",
"1079","Codeforces Round #522 (Div. 2, based on Technocup 2019 Elimination Round 3)","-157","63267","KAN","2018-11-18 16:05:00",
"1156","Educational Codeforces Round 64 (Rated for Div. 2)","-164","66796","PikMike","2019-05-01 14:35:00",
"1202","Educational Codeforces Round 70 (Rated for Div. 2)","-208","68945","PikMike","2019-08-07 14:35:00",
"916","Codeforces Round #457 (Div. 2)","-251","57192","STommydx","2018-01-19 14:35:00",
"887","Codeforces Round #444 (Div. 2)","-479","55543","Denisson","2017-11-03 16:05:00",
"1186","Codeforces Round #571 (Div. 2)","-802","67968","arsijo","2019-06-28 08:20:00",
"1120","Codeforces Round #543 (Div. 1, based on Technocup 2019 Final Round)","-2123","65664","KAN","2019-03-03 15:35:00",
"1121","Codeforces Round #543 (Div. 2, based on Technocup 2019 Final Round)","-2123","65664","KAN","2019-03-03 15:35:00",
"1112","Technocup 2019 - Final","-2123","65664","KAN","2019-03-03 08:30:00",
